"symbol_time","symbol","cell_text"
"16-Nov-22  16:47 ET","TSLA","Tesla inches higher after board member James Murdoch commented that CEO Elon Musk has in the past few months identified a potential successor for the role of CEO, according to Reuters 
  (186.92 
-7.50
)
Reuters 
 "
"11-Nov-22  10:39 ET","TSLA","Tesla CEO Elon Musk denies Reuters report that it is considering exporting China-made EVs to the U.S.
  (191.85 
+1.18
)
Tweet
 "
"11-Nov-22  10:04 ET","TSLA","Tesla is considering exporting China-made EVs to the U.S., according to Reuters
  (185.21 
-5.51
)
Reuters
; related tickers: 
F
, 
GM
, 
HMC
, 
LCID
, 
LI
, 
NIO
, 
TM
, 
XPEV
 "
"09-Nov-22  17:40 ET","TSLA","Tesla slides in after-hours trading on President Biden's comments about looking into CEO Musk's technical relationships with other countries, according to MSNBC
  (177.59 
-13.71
)
MSNBC
 "
"28-Oct-22  05:31 ET","TSLA","EU confirms it will end the sale of new CO2 emitting cars in Europe by 2035
  (225.09)
Release
 (Related stocks: 
TSLA
, 
GM, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
FREY
, 
RIVN
)
 "
"27-Oct-22  15:27 ET","TSLA","Tesla: SEC and DOJ investigating 
TSLA
 over claims about autopilot, according to Bloomberg
  (225.22 
+0.58
)
Bloomberg
 "
"27-Oct-22  15:25 ET","TSLA","EU to ban combustion engine cars from 2035, according to Bloomberg
  (225.48 
+0.84
)
Bloomberg
 (related stocks: 
TSLA
, GM, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
FREY
, 
RIVN
)
 "
"26-Oct-22  15:40 ET","TSLA","Tesla will face criminal investigation over self driving car claims, according to Reuters
  (224.51 
+2.22
)
Reuters
 "
"25-Oct-22  12:24 ET","TSLA","Tesla is expanding hiring in Quebec amid rumors of factory coming to the region, according to electrek
  (224.27 
+13.02
)
electrek
 "
"24-Oct-22  06:30 ET","TSLA","Tesla discloses that YTD it recorded $170 million of impairment losses resulting from changes to the carrying value of its bitcoin and gains of $64 million on certain conversions of bitcoin into fiat currency
  (214.44)
 
 "
"20-Oct-22  10:17 ET","TSLA","Tesla's rare top and bottom line miss and Musk's mixed messages on demand environment send shares into reverse
  (210.41 
-11.63
)
For the first time since 2Q19, 
Tesla
 (
TSLA
) fell short of analysts' earnings and revenue expectations in 3Q22, feeding into concerns that demand is wavering under escalating macroeconomic pressures. 
TSLA
's eccentric CEO, Elon Musk, sent mixed messages about the demand environment during the earnings conference call, stating that he expects an ""epic end of the year"" and that the company will sell every car it produces in Q4.
However, Musk acknowledged that ""demand is a little harder than it would otherwise be"" as the Federal Reserve raises interest rates more than it should, in his opinion. He also said that Europe and China are experiencing different types of recessions, with the former getting hit hard by soaring energy prices, and the latter dealing with plunging property prices.
TSLA
's actual results and outlook, though, don't depict a company that's struggling to find customers.
While 
TSLA
 did slightly miss Q3 estimates, revenue grew by a robust 56% yr/yr to $21.45 bln, marking a new quarterly sales record. Meanwhile, operating margin expanded by more than 260 bps yr/yr to 17.2%, despite the rising costs associated with the ramp up of 
TSLA
's Berlin, Germany and Austin, TX plants. The strong top-line growth, coupled with the margin expansion, drove a 75% yr/yr increase in non-GAAP net income to $3.65 bln.
Each of 
TSLA
's factories produced a record number of vehicles in Q3. Since the end of Q2, Berlin has doubled its weekly output to 2,000 from 1,000 vehicles with the Austin factory not far behind. Automotive gross margin still decreased by nearly 260 bps yr/yr to 27.9%, but the metric was flat on a sequential basis. Considering that the prior quarter's ASP benefitted from lower production at Shanghai (due to COVID lockdowns), the flat qtr/qtr performance looks pretty solid.
TSLA
 maintained its outlook of achieving 50% average annual growth in vehicle deliveries over a multi-year horizon, although CFO Zachary Kirkhorn cautioned that deliveries this year may not meet that growth target. According to Kirkhorn, the issue isn't demand related -- rather, it's due to transportation and logistics constraints.
Recall that when 
TSLA
 reported Q3 production and delivery results on October 3, there was a large discrepancy between production (365K) and deliveries (343K). This difference was caused by challenges in loading huge batches of vehicles onto ships and trains during a timeframe of just a few days. For some context, roughly one-third of Q3 deliveries occurred in the final two weeks of September, with many of those vehicles still in transit when 
TSLA
 issued its production and delivery report.
This issue is expected to play out again in Q4, creating another gap between production and deliveries. 
TSLA
 is working to remedy this situation by smoothing out regional builds throughout the quarter, which should reduce its peak needs for outbound logistics.
Overall, it was a solid quarter for 
TSLA
, but the stock's rich valuation with a forward P/E of ~37x leaves little room for error, especially since the company's demand picture is under such intense scrutiny. Musk tried to ease those valuation concerns last night by predicting that 
TSLA
 will someday be worth more than 
Apple
 (
AAPL
) and Saudi Aramco combined. Based on today's stock action, it's clear that investors are taking that declaration with a huge grain of salt.
 "
"20-Oct-22  06:01 ET","TSLA","Tesla earnings conference call notes
  (222.04)
The company is not reducing production in any meaningful way regardless if US enters recession.
The company has excellent demand for Q4, and it expects to sell every car that it produces.
Self driving will be achieved, but regulatory approval out of the company's control.
The company is tentatively aiming for 50,000 units in 2024 for Tesla Semi in North America.
Elon Musk says that he is obviously overpaying for Twitter (
TWTR
) right now, but there is long term potential.
China is experiencing a recession.
It is possible the company will initiate a $5-10 bln share buyback.
 "
"19-Oct-22  16:15 ET","TSLA","Tesla misses by $0.03, misses on revs; reiterates expectation of achieving 50% average annual growth in vehicle deliveries over multi-year horizon
  (222.04 
+1.85
)
Reports Q3 (Sep) earnings of $1.05 per share, 
$0.03 
worse than
 the S&P Capital IQ Consensus of $1.08; revenues rose 55.9% year/year to $21.45 bln vs the $21.96 bln S&P Capital IQ Consensus.
Deliveries of 343,830 and Production of 365,923.
In Q3, each of 
TSLA
's factories produced a record number of vehicles. While availability of components posed less of an issue during the quarter, vehicle transportation capacity during peak delivery periods became increasingly challenging.
Automotive gross margin of 27.9%, flat with Q2, and down from 30.5% in 3Q21. Reports that ASP increased yr/yr, but declined sequentially as prior quarter's ASP was driven by limited Shanghai production.
Free cash flow of $3.3 bln compared to $621 mln in Q2.
Outlook: 
TSLA
 plans to grow manufacturing capacity as quickly as possible. Over a multi-year horizon, expects to achieve 50% average annual growth in vehicle deliveries.
 "
"19-Oct-22  16:08 ET","TSLA","Tesla Outlook: Reiterates expectation to achieve 50% average annual growth in deliveries over multi-year horizon
  (222.04 
+1.85
)
 
 "
"19-Oct-22  16:06 ET","TSLA","Tesla prelim Q3 $1.05 vs $1.08 S&P Capital IQ Consensus Estimate; revs $21.45 bln vs $21.96 bln S&P Capital IQ Consensus Estimate
 
 "
"19-Oct-22  12:26 ET","TSLA","Tesla earnings preview -- Strong results expected following a bumpy Q2, but delivery guidance will once again be the focal point
  (220.04 
-0.15
)
After today's close, 
Tesla
 (
TSLA
) is scheduled to report 3Q22 results with a conference call following at 5:30 p.m. E.T. The electric vehicle (EV) maker's earnings report is expected to be posted on the Investor Relations page of its website at about 4:05 p.m., followed soon thereafter by a press release.
For the quarter,
 analysts are forecasting 
TSLA
 to report EPS and revenue of $1.08 and $21.9 bln, respectively. After announcing that it delivered a quarterly record of 343,000 vehicles in Q3 (+42% yr/yr) on October 3, 
TSLA
 is poised to report record quarterly revenue as well.
However, 
that delivery number still missed analysts' expectations and trailed the production number of 365,000 by a fairly wide margin. This discrepancy between production and deliveries has created some demand concerns, especially since lead times for new vehicles has been shortening
. 
TSLA
 explained that it's becoming more difficult to secure vehicle transportation at reasonable costs as its production volume grows. As a result, there were more cars in transit at the end of Q3, presumably causing the difference between production and deliveries.
Even prior to the Q3 Production and Delivery report, concerns were growing that rising interest rates and macroeconomic uncertainty would put a dent in demand. 
Despite these headwinds and the persistent supply constraints, 
TSLA
 hasn't backed off its delivery guidance yet. Last quarter, it reiterated that it expects to achieve 50% average annual growth in vehicle deliveries over a multi-year horizon. During the Q2 earnings conference call, Elon Musk commented that the company has the potential for a record-breaking second half of the year.
The company will indeed need an incredible finish to the year to meet its 50% delivery growth target. Specifically, 
TSLA
 will need to deliver nearly 500K vehicles in Q4, representing a sequential increase of 42%
. Even if Musk reaffirms the annual delivery growth guidance, there is bound to be some skepticism that 
TSLA
 will ultimately attain that forecast.
The good news is that production capacity continues to ramp higher as 
TSLA
's new Berlin, Germany and Austin, TX plants increase their output. Last quarter, 
TSLA
 disclosed that Berlin was churning out 1,000 vehicles per week, which should be even higher now. As production increases, manufacturing efficiencies improve, pushing 
TSLA
's automotive gross margin higher.
COVID-related lockdowns in China last quarter caused production and revenue to decline materially on a sequential basis. Consequently, automotive gross margin slipped by 46 bps yr/yr to 27.9%.
 Price increases, a sharp acceleration in production, and some easing of supply chain disruptions should translate into a rebound for automotive gross margin in Q3
.
TSLA
 has been weak heading into the report, down nearly 30% since mid-September. Some of the weakness is attributable to the demand/delivery concerns, but the drama surrounding Musk and his acquisition of 
Twitter 
(
TWTR
) has also weighed on the stock. Musk has already sold about $15 bln in 
TSLA
 shares this year to help finance the deal. Although Musk recently stated that he's likely done selling 
TSLA
 stock, it's not out of the question that another round of selling will be needed if he can't secure enough outside capital to complete the TWTR deal.
Lastly, 
TSLA
 has officially rolled out its Semi Truck with deliveries to 
Pepsi
 (
PEP
) slated for December 1. Commentary regarding demand and ordering trends will be of particular interest during the call. Additionally, participants will be listening for any updates on the Cybertruck pickup, which is expected to launch next year after being delayed by a couple years. (PVIEW)
 "
"19-Oct-22  11:35 ET","TSLA","Department of Energy confirms it awards $2.8 billion to supercharge US manufacturing of batteries for electric vehicles and electric grid
  (221.06 
+0.88
)
""Department of Energy announced the first set of projects funded by the President's Bipartisan Infrastructure Law to expand domestic manufacturing of batteries for electric vehicles (EVs) and the electrical grid and for materials and components currently imported from other countries. The 20 companies will receive a combined $2.8 billion to build and expand commercial-scale facilities?in 12 states to extract and process lithium, graphite and other battery materials, manufacture components, and demonstrate new approaches, including manufacturing components from recycled materials. The Federal investment will be matched by recipients to leverage a total of more than $9 billion to boost American production of clean energy technology, create good-paying jobs, and support President Biden's national goals for electric vehicles to make up half of all new vehicle sales by 2030 and to transition to a net-zero emissions economy by 2050.""
Release
 (related stocks: 
TSLA
, 
GM
, 
F
, 
HMC
, 
TM
, 
VWAGY
, 
STLA
, 
RIDE
, 
LCID
, 
FSR
, 
CHPT
, 
BLNK
, 
EVGO
, 
FREY
, 
RIVN
, 
VLTA
, 
LTHM
, 
LAC
, 
MP
, 
PLL
, 
ALB
, 
SQM
)
 "
