"symbol_time","symbol","cell_text"
"27-Oct-22  09:46 ET","AAPL","Apple Fourth Quarter Earnings Preview
  (147.35 
-1.92
)
Apple (
AAPL
) will report fourth quarter earnings tonight after the close. The company will hold a conference call tonight at 17:00 ET. 
Q4 Capital IQ consensus calls for EPS of $1.27 (versus $1.24 last year) on revenue of +6% yr/yr to $88.7 bln.
 The Street is expecting Q4 gross margins of 42.3% versus 42.2% last year. This is the first quarter where the iPhone 14 and iPhone 14 Pro will be included in its earnings.  
There were press reports suggesting that Apple is lowering production of iPhone 14 Plus. It will be interesting to know if this issue extends towards the more expensive Pro models.
The company has not provided exact revenue guidance since the pandemic began
. It will be interesting when and if the company starts providing exact guidance again. Q1 Capital IQ consensus (holiday quarter) calls for revenues of $128.3 bln, up 0.3%. The Street is expecting Q1 gross margins of 42.8% versus 43.8% last year. On the last conference call, the company did not provide exact revenue guidance. However, it expects Q4 supply constraints to be lower than Q3. It expects Q4 services revenue growth to slow from Q3. The company sees Q4 gross margin of 41.5-42.5%. Q3 (Jun) Supply constraints came in slightly below $4-8 billion range that it discussed last quarter.
The Street is expecting Q4 iPhone revenue to be $43.4 bln vs. $38.9 bln last year,
 Mac revenue to be $9.4 bln vs. $9.2 bln last year, iPad revenue to be $7.8 bln vs. $8.3 bln last year, Wearables revenue to be $9.0 bln vs. $8.8 bln last year, and services revenue to be $20.4 bln vs. $18.3 bln last year.
AAPL
 beat on EPS three out of the last four quarters and beat on revenue two out of the last four quarters. In Q3 iPhone beat expectations while wearables and Macs missed expectations.
AAPL
 has a $2.41 trillion valuation and currently trades at 24 times FY22 earnings.
Based on the weekly 
AAPL
 Weekly Oct29 $147 straddle, the options market is currently pricing in a move of ~5% in either direction by weekly expiration (Friday).
Suppliers to keep on note include: 
SWKS
, 
CRUS
, 
AVGO
, 
QRVO
, 
TSM
, and 
QCOM
, among others (
SMH
); 
SSNLF
, 
LPL
 (for displays) and 
LITE
, FNSR and IIVI (for FaceID).
 "
"25-Oct-22  08:44 ET","AAPL","Apple calls on global supply chain to decarbonize by 2030
  (149.45)
Apple today called on its global supply chain to take new steps to address their greenhouse gas emissions and take a comprehensive approach to decarbonization. The company will evaluate the work of its major manufacturing partners to decarbonize their Apple-related operations — including running on 100 percent renewable electricity — and will track yearly progress. 
Apple has been carbon neutral for its global corporate operations since 2020, and is laser-focused on its ambitious goal to become carbon neutral across its entire global supply chain and the life cycle of every product.
 "
"24-Oct-22  12:36 ET","AAPL","Apple announces pricing increases for several services, including Apple Music and Apple One, according to macrumors
  (148.46 
+1.19
)
macrumors
; related tickers: 
WMG
, 
SPOT
 "
"18-Oct-22  14:52 ET","AAPL","Apple shares down 1.2% following report that Apple will lower production of iPhone 14 Plus
  (141.40 
-0.95
)
Briefing.com Note: iPhone 14 Plus is the second most affordable of the newest iPhone models. It starts at $899 versus iPhone 14 Pro which starts at $999 and iPhone 14 Pro Max which starts at $1099.
Related supplier stocks: 
CRUS
, 
SWKS
, 
QCOM
, 
GSAT
, 
MU, TSM
 "
"18-Oct-22  14:39 ET","AAPL","Apple lowers iPhone 14 Plus production, according to The Information
  (143.83 
+1.22
)
The Information
 "
"18-Oct-22  11:04 ET","AAPL","Apple unveils completely redesigned iPad in four colors 
  (144.99 
+2.59
)
The new iPad is available to order starting today, October 18, at apple.com/store and in the Apple Store® app in 28 
countries and regions, including the US, with availability in stores 
beginning Wednesday, October 26.  
Wi-Fi models of the new iPad are available with a starting price of $449 (US), and Wi-Fi + Cellular models start at $599 (US). The new iPad, in 64GB and 256GB 
configurations, comes in blue, pink, yellow, and silver.
Apple Pencil (1st generation) is compatible with the new iPad. A new USB-C 
to Apple Pencil Adapter is required for pairing and charging and is included in 
the box with a new version of Apple Pencil (1st generation) for $99 (US). 
 "
"18-Oct-22  11:03 ET","AAPL","Apple introduces the new iPad Pro with the M2 chip
  (145.03 
+2.61
)
The new iPad Pro is available to order beginning today, October 18, at apple.com/store and in the Apple Store app in 28 
countries and regions, including the US, with availability in stores 
beginning Wednesday, October 26.
The new 11-inch and 12.9-inch iPad Pro will be available in silver and space 
gray finishes with 128GB, 256GB, 512GB, 1TB, and 2TB configurations.
The 11-inch iPad Pro starts at $799 (US) for 
the Wi-Fi model and $999 (US) for the Wi-Fi + 
Cellular model; the 12.9-inch iPad Pro starts at $1,099 (US) for the Wi-Fi model, and $1,299 (US) for the Wi-Fi + Cellular model.
Apple Pencil (2nd generation), available for purchase separately, is 
compatible with the new iPad Pro for $129 (US).  
 "
"18-Oct-22  10:57 ET","AAPL","Apple  introduces the powerful next-generation Apple TV 4K; new starting price of $129
  (145.33)
Co announced the next generation of Apple TV 4K. Driven by the A15 Bionic chip that delivers faster performance and more fluid gameplay.
HDR10+ support joins Dolby Vision on Apple TV 4K, so users can watch their favorite movies and TV shows in the best quality possible across more TVs.
The new Apple TV 4K is available in two configurations: Apple TV 4K (Wi-Fi), which offers 64GB of storage; and Apple TV 4K (Wi-Fi + Ethernet), which offers support for Gigabit Ethernet for fast networking and streaming, Thread mesh networking protocol to connect even more smart home accessories, and twice the storage for apps and games (128GB). Customers can order the new Apple TV 4K with Siri Remote today at a new starting price of $129, with availability beginning Friday, November 4.
 "
"14-Oct-22  10:51 ET","AAPL","Apple wants flexibility for NFL Sunday Ticket streaming rights, according to CNBC
  (139.82 
-3.18
)
CNBC
 "
"13-Oct-22  11:04 ET","AAPL","Apple announced a new savings account for Apple Card that will allow users to save their daily cash and grow their rewards in a high-yield savings account from Goldman Sachs (GS)
  (136.30 
-2.04
)
In the coming months, Apple Card users will be able to open the new high-yield Savings account and have their Daily Cash automatically deposited into it — with no fees, no minimum deposits, and no minimum balance requirements.2 Soon, users can spend, send, and save Daily Cash directly from Wallet.
 "
"06-Oct-22  11:12 ET","AAPL","Apple believes EUR 371.6 mln French antitrust fine should be overturned in full and will appeal the ruling, according to Bloomberg
  (146.05 
-0.34
)
Bloomberg
 "
"06-Oct-22  09:38 ET","AAPL","Apple: French court will cut Apple antitrust fine by 2/3 to EUR 372 mln, according to Reuters
  (146.42 
+0.07
)
Reuters
 "
"04-Oct-22  14:39 ET","AAPL","Apple aiming to add manufacturing sites in US, according to WSJ
  (145.40 
+2.95
)
WSJ
 "
"03-Oct-22  10:42 ET","AAPL","Apple: Supreme Court declines to hear 
AAPL
's second attempt to revive Qualcomm (QCOM) patent dispute, according to Reuters
  (140.91 
+2.71
)
Reuters
 "
"29-Sep-22  18:02 ET","AAPL","Apple: Gene Munster of Loup Ventures tweets that Pro models are still on average 4 weeks out, which is unchanged
  (142.48 
-7.36
)
Gene Munster of Loup Ventures tweeted on Apple after the close:
""$
AAPL
 was down almost 5% today. Rare to see it sell off like this. Headline was fears of demand slowly triggered the BofA downgrade. 

Despite the fears, demand seems to be favorable for iPhone 14. At least for today.....We checked lead-times for iPhone 14 in 8 countries today. The Pro models are still on average 4 weeks out, which is unchanged over the past two weeks. Normally we would have seen lead-times start to decline a couple weeks after launch.""
 "
"29-Sep-22  15:16 ET","AAPL","Apple procurement chief Tony Blevins' departure follow-up
  (141.53 
-8.30
)
Bloomberg
 "
"29-Sep-22  14:58 ET","AAPL","Apple procurement chief Tony Blevins to leave after ""crude remarks in video"" - BloombergTV
  (140.90 
-8.98
)
 
 "
"22-Sep-22  17:22 ET","AAPL","Apple mostly unchanged after Breaking Bad series creator Vince Gilligan signs a two-season deal with Apple TV+, according to Apple Insider
  (152.74 
-0.98
)
Apple Insider
 "
"22-Sep-22  09:26 ET","AAPL","Apple is lowering production of iPhone 14 because customers want the higher priced iPhone 14 Pro models, according to Mac Rumors, citing a Chinese publication Ithome
  (153.72)
Mac Rumors
 "
"19-Sep-22  15:32 ET","AAPL","Apple: IFixit publishes iPhone 14 teardown
  (154.33 
+3.58
)
Report
 (potential related stocks: 
CRUS
, 
SWKS
, 
QCOM
, 
TXN
, 
GSAT
, 
MU
)
 "
"15-Sep-22  09:14 ET","AAPL","Apple: TF Int'ls Ming-Chi Kuo suggests no delays on recent iPhone pre-orders suggest demand may be low, according to Macrumors
  (155.31)
Macrumors
 "
"14-Sep-22  07:57 ET","AAPL","Apple: Tech giants hit with fines, new laws in the EU to curb dominance, according to SCMP
  (153.84)
SCMP
 "
"12-Sep-22  13:47 ET","AAPL","Apple +4% is trading in the top five best performing stocks of the S&P 500 after launching its iOS 16 software update today
  (163.73 
+6.36
)
Today's sizeable upward move is a stark contrast from the roughly 2% drop 
AAPL
 shares took following release of the company's iOS 15 update on September 20, 2021. 
 "
"07-Sep-22  14:34 ET","AAPL","Apple product event ends
  (155.39 
+0.80
)
 
 "
"07-Sep-22  14:32 ET","AAPL","Apple at event introduces iPhone 14 Pro and iPhone 14 Pro Max
  (155.40 
+0.86
)
Phones will feature new app alerting system for background activities.
Will come in 6.1"" and 6.7"" sizes.
Will feature an always on display.
Both phones will have 48 megapixel camera.
The phones will feature new A16 bionic processor.
Apple Fitness + subscription will be available to phone owners.
All day battery life.
iPhone 14 Pro starts at $999 and iPhone Pro Max starts $1099.
Available September 16.
 "
"07-Sep-22  14:18 ET","AAPL","Apple introduces iPhone 14 and iPhone 14 Plus
  (155.40 
+0.85
)
iPhone 14 will feature 6.1"" display and iPhone 14 Plus will feature 6.7"" display.
Will be 15% faster.
Both phones will feature 12 megapixel camera with autofocus.
Both phones will feature A15 chip.
All US models will have no SIM tray and instead will be activated with E-Sim.
It will feature crash detection and automatically notify 911.
It will feature emergency SOS via satellite (
GSAT
).
iPhone 14 will start at $799 and iPhone 14 Plus will start at $899.
iPhone 14 will be available on September 16 and iPhone 14 Plus will be available on October 7.
 "
"07-Sep-22  13:48 ET","AAPL","Apple at event introduces Air Pods Pro 2
  (155.19 
+0.59
)
It will feature H2 chip with high bandwidth connectivity.
A new personalized spatial audio system will be featured.
More than double the amount of noise cancellation over first generation.
More ear tip options available. 
Will feature adaptive transparency mode which will cancel out construction noises.
6 Hours of listening time with a single charge and 30 hours of charging from the case.
Airpods Pro 2 can be charged with Apple Watch charger.
Available for order on September 9 and will cost $249.
 "
"07-Sep-22  13:37 ET","AAPL","Apple at event introduces Apple Watch Ultra
  (154.87 
+0.34
)
45mm case will feature brightest display.
It will feature new action button and second speaker.
36 hours of battery life.
New watch face that is customizable for extreme activities and outdoor adventures.
Watch will feature siren that can alert people of your location up to 180 meters away.
Watch will have new features for scuba diving that will stay on underwater.
Starting at $799, available on September 23.
 "
